,ProductId,Score,Summary,Text
1119,B003B3OOPA,5,Smells fresh and moisturizes well,"This oil smells like fresh coconut, which is what a good-quality coconut oil should smell like. It had a few pieces of real coconut floating at the bottom, which actually made it feel much more ""authentic"" to me. Interestingly enough, it arrived in liquid form (it's hot here) and I slathered it on my elbows right away. It worked great! Softened and smoothed them and got rid of that leathery feel. Can't wait to use it as a full-body moisturizer after a shower (just not on the face--never put coconut oil on the face if you don't like clogged pores)."
1120,B003B3OOPA,5,Love Coconut Oil,"I have bought several brands of coconut oil, but this one is Pure, has an excellent taste.  Coconut Oil has a million uses.  Don't hesitate to buy this product."
1121,B003B3OOPA,5,great for diaper rash and whatever ails you!,"I bought this product because I read that organic coconut oil helps heal and sooth diaper rash.  Not only did it work amazingly, but I love how it smells. I've used it on my baby for massages and an all-over moisterizer.  It also worked when my baby had a little bit of dry scalp.  I have used it in for me in my hair as a de-frizz serum, on knees and elbows for healing really dry skin, and also as chapstick.  Great product at a great value!"
1122,B003B3OOPA,5,Wonderful stuff!,"I use this coconut oil on my face and body as a moisturizer and I love it!  The smell is wonderful (yes, it smells like coconut).  It arrived as a solid but if I put it in the sun or set it in some warm water it becomes a liquid oil. I find I can put it on my skin in either liquid or ""solid"" states because even solid it is still very soft."
1123,B003B3OOPA,5,"Good quality, good price",I bought this at a extremely low price on Amazon.... GREAT way to stock up. I love coconut oil and it's many many uses.
1124,B003B3OOPA,5,delicious!,This stuff is amazing! It can be substituted for any kind of oil and it adds the delicious flavor of coconut. This stuff turned ordinary box brownies into extraordinary!
1125,B003B3OOPA,5,Yummy,I just got the oil and tasted it and it is great.  We will mix it with some coconut oil that doesn't have a flavor so that it all has the flavor.  Then we will continue to buy this kind.
1126,B003B3OOPA,5,Coconut Oil,"This product is pricey, but is a much healthier alternative to many other cooking oils. I used it in my hair conditioner, my lotions, and for cooking and it works great for all. I even brushed about a teaspoon into my dog's fur and it made her coat softer and shinier and helped her to smell much better. I am happy to have purchased this item."
1127,B003B3OOPA,5,Great in smoothies!,"I didn't realize that coconut oil could be used as a moisturizer? I put a tablespoon in my smoothies and I can't even taste it. I add it because of the health benefits for your immune system, maintaining cholesterol levels, prevention of other illnesses & I thought I read somewhere that it helps alleviate stress. I like this brand, and it's organic."
1128,B003B3OOPA,5,Amazing,"I could just eat this out of the jar. It's so full of flavor, aroma and not greasy, just light. Flavor in cooking is very light. Bought another pricier brand at the same time to compare -- This one beat it hands down. SO good."
1129,B003B3OOPA,5,Love this stuff!,"Great product, received in a timely fashion.  Not to heavy, doesn't sit on the skins surface.  It absorbs quickly and goes on smoothly."
1130,B003B3OOPA,5,LOVE the smell,"This is a great oil.<br />I have used it for my face, under-eyes, body and hair.<br />I haven't used it enough for cooking to say anything about that.<br />its super moisturizing and absorbs quickly.<br /><br />my husband has used it to style his hair, and he liked it!"
1131,B003B3OOPA,5,Coconot Oil is Amazing!,"Purchased this item, and I am happy with the results. I have been using the oil both in my hair and on my skin and there is such a stark contrast from  being dry  to moist, especially my hair.  I am pleasantly surprised by the results and thanks to the reviewers who shared their experiences. In addition, I also like the smell of the coconut oil."
1132,B003B3OOPA,5,"Great Quality, Great Price","Everyone seems to be catching on to the healthy benefits of coconut oil.  I use it for cooking, drop a plop into a smoothie, use it on my skin and hair...all great so I won't revisit all of that.  This product specifically is a very high quality and the price on Amazon is phenomenal. It arrived promptly and in good condition.  Nature's Way sells some great products.  This is no exception."
1133,B003B3OOPA,5,Nutiva fan now in love with Nature's Way!,"When buying coconut oil, I often research every option possible and compare the price per ounce.  I make and sell granola and need to get the best price possible without sacrificing quality.  I decided to try a jar of this, because it was the lowest price, yet still organic and extra virgin.  I am so glad I did!  I actually prefer it, because it stays liquid until you open it.  In order to use coconut oil in my granola, I have to melt it first.  This brand, I did not have to melt first, only if I used some from an already-opened jar.  So it is just fine with me, actually better, that it comes in small jars. I ordered quite a lot more after trying it, afraid the price would go up after all the EVCO fans caught on to the deal.  Thanks, Nature's Way, I love it!!!"
1134,B003B3OOPA,5,Love this!!,If you are looking for an oil that is paleo friendly and tastes great this is it. Tastes great cooking with this as well as making popcorn with it. Great product.
1135,B003B3OOPA,5,Heaven in a jar!,"This is my first coconut oil buy and I am so glad I did! I bought it for external use, and I love love love rubbing in on my skin and how it feels afterwards. It smells great and I can't wait to use it in my body butter recipes. I've not used it for cooking yet, but I am intrigued at the thought."
1136,B003B3OOPA,5,Miracle Stuff!,"It cured my dry, itchy, bumpy skin (arms & legs) by second day - just use it like lotion after shower while skin is still moist/damp (I used loofah scrub first).  My skin feels like baby skin and itching is gone.  It really smells nice after soaking into your skin, which happens pretty quickly, and greasiness is gone - I can't stop smelling my arms.<br /><br />Also use this in cooking a lot.  It was great with banana bread - just substitute 1/4 to 1/2 of melted butter called for in the recipe (don't substitute all the butter, I believe the bread will be drier if you just use coconut oil).  As a kid, we used pure coconut oil as hair conditioner in my hometown.  So tonight, I will use it on my heels because they are always dry since I wear sandals a lot.  I bought this in Amazon a while back and it was very cheap compared to WholeFoods price."
